"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Sub-Saharan Africa (excluding high income)","SSA","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","6.25136850888049","12.0612035222248","13.9293212351498","20.8449315486214","25.8701266661729","32.555400325456","39.4329583325398","43.7949015672082","48.563875510308","55.1306668121217","56.6796370880356","53.4034680146803","50.2454221978736","51.0702618461656","54.4218488055223","54.0321372069383","53.7018367907723","53.2886194142078","51.5753551530549","49.8138412005304","52.2829531554312","52.4628181287671","53.6643606469699","56.1980957113412","58.2645556908272","60.0967037205546","62.7472473371223","64.6343098950767","67.1348267481367","71.2872620852303","71.493963666555","70.0785313084265","70.1311001774012","69.0630663385641","68.9588255988627","68.1575271468568","68.3332529198798","69.8971801802848","70.1441637726986","71.0439658680333","69.981296226041","68.2766380590156","68.643516467753","",
"South Sudan","SSD","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62","59","57","54","52","51","56","61","65","69","74","72","",
"Sub-Saharan Africa","SSF","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","6.25063594825754","12.0631385805741","13.934917446035","20.8526690360866","25.8748954098959","32.5608577125117","39.4381378960581","43.7995425020329","48.5674309930098","55.1335398400208","56.6820664989516","53.4062982814218","50.2487098876998","51.073398230145","54.424671115742","54.0353923257447","53.7049907323794","53.2918434862785","51.578157201511","49.8168177943297","52.2855885905314","52.4653055901625","53.6668718554226","56.2004572848231","58.2668015622737","60.0988064593091","62.749225562662","64.6361678706873","67.1365215864467","71.2886599304977","71.4954688107266","70.0800249353447","70.132511552032","69.0645206363387","68.96033616729","68.1589583889723","68.3346181032163","69.8985857632682","70.1454205758122","71.0452971778046","69.9825359244929","68.2777743764636","68.6447668560449","",
"Small states","SST","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","9.74728558095123","17.3387618959836","28.7961751374471","37.0973671955218","43.5258316150441","51.4061439659817","61.5970870394755","65.4793078556561","71.2353378610282","79.3476406611287","82.2132902818757","79.6611433747136","72.8626073355849","79.8920435316679","80.554032175589","82.0784081300554","79.798771740644","79.3228281057891","80.1912029035888","80.7745657531103","83.8125528824693","84.1344901053317","82.0303588773696","82.3024005987861","82.9404644036903","83.547704236887","85.3280374919951","86.5455380140832","87.1714193759768","87.936806416744","87.5136591375294","86.9970145275609","88.6868629975714","89.1570453242786","88.7773918246017","87.4295140405854","87.5384048027196","88.2268623664445","88.0564922441021","88.1336493252979","83.1344672519627","80.29791413896","83.8178282593365","",
"Sao Tome and Principe","STP","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","25","32","40","48","35","58","69","69","45","71","77","52","57","65","74","57","60","59","64","69","75","85","87","91","88","85","86","93","90","92","91","92","91","92","93","93","90","95","95","86","77","77","",
"Suriname","SUR","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","39","17","71","75","73","78","70","83","73","65","84","61","61","72","85","87","79","82","85","84","82","73","69","86","91","83","85","86","88","87","79","64","81","70","76","76","76","77","64","45","58","74","",
"Slovak Republic","SVK","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","99","99","99","99","99","98","99","99","99","99","98","98","99","99","99","98","98","99","98","97","95","95","96","96","96","96","95","95","",
"Slovenia","SVN","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","90","91","93","93","82","93","98","95","94","93","94","94","94","96","96","96","95","95","96","95","94","94","94","92","93","93","94","94","95","96","",
"Sweden","SWE","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","88","92","91","93","94","94","94","94","95","95","96","96","96","97","97","97","96","96","94","89","91","94","95","95","96","96","97","96","96","97","97","97","98","97","97","98","97","97","97","97","97","97","92","",
"Eswatini","SWZ","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","30","38","46","50","54","74","65","85","85","85","80","85","85","94","94","82","92","92","92","92","93","93","93","93","93","93","94","94","94","94","87","88","96","97","89","89","89","85","81","76","80","83","",
"Sint Maarten (Dutch part)","SXM","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","29","64","98","77","90","95","95","89","89","86","89","92","92","92","97","98","99","93","99","97","95","98","99","99","99","99","99","99","97","99","99","98","97","99","98","97","99","96","99","97","94","98","",
"Syrian Arab Republic","SYR","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","13","14","22","19","23","27","64","37","52","86","87","84","84","86","86","85","85","84","87","86","84","80","84","83","82","81","81","81","81","82","82","80","61","58","54","53","62","67","63","65","59","59","41","",
"Turks and Caicos Islands","TCA","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","10","7","12","16","17","32","32","28","25","19","24","26","22","30","20","30","28","26","25","23","16","27","39","31","27","36","46","54","63","57","45","46","37","37","42","41","47","55","56","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","0.0528841972470365","0.0760223735575848","0.575397734876112","54.6309772425521","60.7126336425911","66.3509369271012","55.4465759407914","67.4385676284284","82.8431575906312","85.1282024587343","89.3787204291347","85.8055205563331","82.3450955321565","78.4761761537874","75.2026109432796","78.1039555539788","83.2299226496801","82.5962806847198","82.8855048867343","83.3954666424851","82.885667141946","83.3131717521251","82.7366019494526","83.5191876408893","85.4408341355064","85.5045666565793","89.6643886815607","89.2482826541542","91.5531700322706","92.8526681005297","93.5116650518396","93.6906968284258","93.7168385584792","94.7196638332337","94.4216634852351","94.3256081034166","94.6829813444605","94.4805836869165","94.5886844544226","93.6242441480118","91.2265425622653","86.1989873203378","90.0360031523434","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.4213443467729","83.6918036784256","82.2588668668051","83.4671731165195","86.3272532107795","89.5725910922807","90.4749574207443","91.5658496022625","93.2788708389111","94.3415955223628","92.2840276219846","90.894392069758","92.7207240808561","95.2535558003722","96.5801762305426","96.575082390985","96.5860541483943","94.7206025773628","93.8917834380589","95.0848393742765","95.395692908556","95.9032270840406","93.3885656686466","93.9698427445913","93.1764157299736","95.7851078242333","95.8372107311955","96.4073314916049","93.1871415004301","93.4615821461549","92.7294183628263","",
"Togo","TGO","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","11","27","43","74","62","78","73","69","64","60","57","53","48","43","40","57","58","40","48","68","70","70","78","71","63","66","68","72","72","72","77","75","73","77","71","75","69","70","71","",
"Thailand","THA","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","5","26","45","52","63","66","80","79","74","80","86","91","92","93","96","96","94","94","94","96","96","96","96","96","98","98","98","98","98","99","99","99","99","99","96","96","96","96","96","",
"Tajikistan","TJK","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","81","73","70","79","84","83","79","88","88","89","91","92","85","82","85","86","89","94","98","94","92","98","97","97","98","98","98","98","97","98","",
"Turkmenistan","TKM","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76","84","90","92","98","99","99","97","96","98","88","97","97","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","98","97","98","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","41.966931837346","48.7688289627409","48.491619406854","47.0043096755597","51.4908278509609","59.6728346575486","60.9188364618156","59.7574872750833","65.3443574238511","68.8681480168227","75.615689458723","80.0419596110696","82.3825997365521","81.8649307214225","82.2407314754837","86.0046312058245","83.9208154895572","88.5437417622474","90.7819058109857","92.1018197096384","93.5153788951083","94.6947385027195","93.4716976228559","93.9046311358966","92.971837922591","92.6136748036835","94.3656061496347","94.0396818425096","94.9070577340751","94.5377990425148","93.4130274968072","94.5066731054034","95.2012342230905","91.789683679644","92.7232006429796","93.0643520478023","92.4865334937515","86.177333443691","91.1281695030408","86.0599007239588","82.8224489893668","81.6545945321522","81.0649897755494","",
"Timor-Leste","TLS","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","55","55","48","61","63","73","70","66","62","73","70","74","70","73","77","77","85","79","79","79","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","22.5281577816652","25.3731970047266","31.1161284004633","29.2028244417102","33.5426821023706","58.8908071744243","62.1846524535677","64.6900932924239","77.2907589800317","79.5628359755088","82.4553857570139","81.2411447599933","83.4341015075861","83.7314269868669","83.1910022913527","84.1803846961497","86.5537618804074","85.8763143208014","90.1783207319792","89.9981755528335","89.9215254581228","89.040110496731","87.6404697833137","87.3518160028922","87.4915927623561","87.5651116648413","87.4208603404143","87.9281554579065","87.639196013039","89.6237991282846","89.8512785878028","90.2183423876127","86.795815713374","88.0785862735446","86.8229301400104","86.9595650941052","89.7528862275449","88.7657288353635","87.7103340008614","87.804898877528","85.8698586695888","86.0371688591397","86.9720654440582","",
"Tonga","TON","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","9","44","67","43","81","37","88","81","84","86","90","87","87","86","94","95","97","96","97","95","93","90","99","99","99","99","99","99","99","99","99","95","99","99","99","98","99","99","99","99","99","99","",
"South Asia (IDA & IBRD)","TSA","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","0.299519748016995","0.258817699004964","0.581767153935053","2.49295487208837","4.4505970565829","6.2045829083262","13.7930906862266","25.1028613859854","32.6638400041465","44.237542659964","55.9596546728135","46.8256141060957","52.8998688692238","59.1759843020124","65.678617844163","68.5867274018087","63.8874587518444","56.5431920002668","54.9805784546268","57.6893153154695","57.8522466203631","59.3665030600123","58.5264415750532","61.903958852547","65.5237550287531","68.8373892723774","69.0369445123457","69.9357300618833","71.4729559264325","75.8921683232144","78.336244441111","80.4578546785658","79.6893150011042","80.6426588920319","82.8098552126902","85.0743230859397","85.7590912577336","87.5132628830666","90.1974071093015","91.6145072156308","87.8093959254816","87.3634181328433","91.7214919514819","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","6.25063594825754","12.0631385805741","13.934917446035","20.8526690360866","25.8748954098959","32.5608577125117","39.4381378960581","43.7995425020329","48.5674309930098","55.1335398400208","56.6820664989516","53.4062982814218","50.2487098876998","51.073398230145","54.424671115742","54.0353923257447","53.7049907323794","53.2918434862785","51.578157201511","49.8168177943297","52.2855885905314","52.4653055901625","53.6668718554226","56.2004572848231","58.2668015622737","60.0988064593091","62.749225562662","64.6361678706873","67.1365215864467","71.2886599304977","71.4954688107266","70.0800249353447","70.132511552032","69.0645206363387","68.96033616729","68.1589583889723","68.3346181032163","69.8985857632682","70.1454205758122","71.0452971778046","69.9825359244929","68.2777743764636","68.6447668560449","",
"Trinidad and Tobago","TTO","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","10","32","42","68","72","59","70","93","83","87","86","84","88","88","90","88","90","91","87","88","95","93","89","91","91","94","92","92","85","91","96","89","86","93","90","99","91","93","92","",
"Tunisia","TUN","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","43","42","55","65","67","81","87","93","93","94","94","92","91","91","92","92","94","90","95","92","94","90","95","96","98","98","98","98","97","96","96","94","98","98","96","98","96","98","98","95","95","",
"Turkiye","TUR","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","27","52","64","63","62","61","64","67","82","71","78","73","78","72","76","65","72","79","81","82","87","91","83","75","81","91","98","96","97","97","97","98","96","98","94","97","98","96","96","97","95","96","95","",
"Tuvalu","TUV","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","65","71","92","65","65","90","79","95","63","66","64","79","94","94","99","96","94","81","99","99","95","97","62","84","95","93","90","85","98","98","96","94","94","96","95","88","96","93","93","90","",
"Tanzania","TZA","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","46","51","50","60","55","66","97","78","83","79","80","79","81","77","79","78","78","73","72","72","78","86","89","97","94","91","93","90","88","91","92","93","97","99","97","95","83","90","88","88","84","77","86","",
"Uganda","UGA","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","22","21","20","18","17","27","38","49","51","52","54","56","57","59","57","55","54","50","55","57","59","62","64","66","68","75","75","70","77","73","75","80","83","85","79","79","83","86","87","89","90","90","",
"Ukraine","UKR","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","94","96","97","92","97","96","99","99","99","99","99","99","96","98","97","94","75","56","67","79","79","56","56","42","86","91","93","85","88","74","",
"Upper middle income","UMC","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","12.4043835654993","15.1855023823566","15.4561918914429","56.9746006787972","61.8475957807208","70.017344156124","60.2153297582674","68.9879013113776","81.9771414812123","83.2056960908937","87.2403306136671","85.4759506738255","83.7159694631576","80.6923250758088","77.8128596502955","81.3514654615147","84.4001954366357","85.4590236245118","85.6444773355503","86.5103779651447","86.6900844434188","87.0967421834053","86.0193159949376","86.0621867874842","86.6656587965395","86.9953499810409","91.0587204359383","90.9227300637061","92.6747528582454","93.4014039326466","93.3345861451408","94.1741560674498","94.4771517305106","94.3711296815592","94.0328361840863","94.3668211854407","94.4017406813287","93.2977110141102","94.6764834776439","92.9487586716228","90.1355214235064","89.2609185093558","90.4790587570914","",
"Uruguay","URY","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","50","55","52","65","66","59","82","88","72","82","97","96","93","90","90","90","89","92","96","99","89","94","95","95","95","95","94","96","95","94","95","95","96","96","96","96","95","96","97","96","95","93","96","",
"United States","USA","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","86","97","97","98","98","97","97","82","98","94","90","87","83","84","89","88","91","91","92","92","91","91","91","93","93","92","92","92","92","90","92","92","91","92","92","92","92","91","92","90","91","92","92","",
"Uzbekistan","UZB","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","82","71","91","95","96","95","96","99","99","97","99","98","99","98","98","98","95","98","99","99","97","99","99","99","99","96","98","99","99","99","",
"St. Vincent and the Grenadines","VCT","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","40","59","92","74","88","91","97","99","96","99","99","99","99","99","99","99","99","87","96","98","99","94","99","97","99","99","99","99","99","97","94","99","99","99","99","99","99","99","99","96","96","",
"Venezuela, RB","VEN","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","50","43","45","42","41","56","48","54","51","50","61","63","61","62","94","47","64","68","92","84","84","98","83","83","80","76","82","87","93","87","79","86","87","85","89","92","88","96","74","93","76","68","68","",
"British Virgin Islands","VGB","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","1","3","4","19","39","36","56","76","88","88","90","93","96","95","96","96","96","94","97","98","96","93","97","95","93","83","92","97","98","96","96","98","97","97","99","97","97","95","97","89","88","",
"Vanuatu","VUT","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","20","23","18","26","22","34","46","50","66","63","66","74","53","60","61","65","64","62","61","59","58","56","55","53","52","56","61","65","70","75","79","84","90","76","84","80","75","80","78","50","70","",
"World","WLD","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","12.6535115017655","15.2106349181145","16.2588721658555","34.4769256083174","38.542414264722","44.0639460285439","44.6628383141846","52.0471120814285","61.6484489239227","67.1940094671957","72.8023452260224","68.9748587170104","69.5311117941734","70.0800325989365","71.6850495560213","73.5364442742018","73.3851126894721","71.2973206168072","70.91411447208","71.6074122374699","72.1233420734931","72.7801935499817","72.2814174920934","73.8192151186891","75.6689650258988","77.0519126441878","78.7623773591314","79.3406272840647","80.8986406954764","83.2880236160025","84.1115066718411","84.4892252098494","84.1208136565922","84.215910358833","84.5425966013015","84.8621759242785","85.1617384160325","85.4458280485184","86.4700650970285","86.2573245796979","83.8356842801769","81.9074841654772","83.5442409987272","",
"Samoa","WSM","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","59","78","83","81","91","78","75","82","89","77","90","92","94","96","96","99","99","91","93","92","99","62","25","57","54","63","44","45","56","59","76","92","85","75","75","67","40","96","66","62","82","",
"Kosovo","XKX","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","2","4","4","6","8","13","15","22","34","48","69","53","46","51","31","40","43","41","66","74","70","72","62","64","74","73","65","71","69","65","68","66","63","70","67","67","70","65","64","67","68","71","73","",
"South Africa","ZAF","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","74","70","70","64","75","68","84","79","85","85","85","76","76","76","82","79","75","72","69","65","62","63","64","69","68","73","77","72","77","79","78","84","86","84","81","81","83","84","87","86","",
"Zambia","ZMB","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","56","57","58","58","80","80","80","90","80","85","91","96","86","86","86","86","85","85","84","84","84","85","85","85","93","87","90","96","83","82","80","85","90","97","96","94","93","96","90","90","",
"Zimbabwe","ZWE","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","56","58","60","62","78","83","88","88","87","87","87","86","86","87","87","88","84","79","77","75","73","70","68","66","67","68","69","70","76","90","92","97","93","92","86","95","90","88","85","85","88","90","",
